helpfulness,review_id
2,1130688
4,1437136
3,769442
2,343871
3,98308
2,1400127
3,82007
4,973645
4,1652592
3,1040000
4,522479
5,1141317
1,771668
2,1809502
1,1809356
2,106804
5,1523108
2,1521547
3,1255325
5,122135
3,236371
2,1665291
5,1198706
3,1809297
3,1478851
2,1809368
3,1186279
3,243862
3,470240
3,1384313
4,1809371
2,1809549
3,1122313
2,1809318
4,293330
4,673258
4,890158
4,480713
2,1240410
3,1142423
3,97338
2,1582074
4,80508
2,1186702
4,1421819
3,1809436
3,79266
2,473794
2,1565880
3,1809348
5,1247156
4,848477
1,1568725
4,2007800
1,943847
3,1766844
2,1297944
5,897454
3,1809564
3,456312
3,774365
4,1636046
2,122020
3,1155309
4,179922
4,1417896
3,320995
3,364797
2,757193
3,1286738
5,1198360
3,370864
1,264921
2,700980
2,1809562
4,611305
3,38698
1,172803
3,1452324
2,1809427
4,1361887
2,133322
3,302382
4,133658
2,1523532
5,768435
1,1809414
3,372872
1,1809343
2,1140852
5,202150
1,1473802
1,1809299
3,556666
4,164083
2,1043465
3,1809332
4,1582429
5,591047
2,1113192
2,1809346
2,1809355
4,885943
4,777421
3,1183585
3,1416021
1,1086780
1,1508948
2,888044
3,908965
5,788230
1,1720538
2,1173429
4,613965
3,1025005
2,1809286
4,221411
4,1499690
3,1306756
3,1785775
2,1407889
2,43879
1,220456
4,294297
3,1759404
3,183696
3,1809559
4,837826
2,1809417
2,14015
2,1408011
1,972506
3,1326790
3,1502460
5,1609638
2,1676969
2,575411
4,952333
3,1809372
4,1809477
4,468276
2,1629991
2,1160246
3,1076638
4,1349745
5,446140
2,91617
3,1646723
3,1394753
4,842208
3,1809515
2,1601989
2,1809464
5,584171
2,2894
3,808131
4,1303326
2,1176329
3,992770
4,379802
4,36523
2,999430
2,1361442
2,886260
4,95215
2,1134302
4,381603
3,1809568
3,1809533
3,1466086
4,1220984
1,33573
4,145322
2,1809296
4,1579981
4,887534
3,781402
3,581090
2,347512
2,930381
2,6232
3,1250974
2,1481207
4,609149
3,668244
2,1809530
2,1188113
3,1685113
3,69480
2,712485
3,297667
3,758654
2,925102
5,1680318
4,1538715
1,736157
2,1215476
4,655746
1,1809400
2,1972144
