helpfulness,review_id
2,2415252
4,1117804
4,3525171
3,3524683
4,3524286
4,2748945
2,261042
5,2402541
4,1537937
2,2665303
4,2309008
1,3526023
3,3524493
5,3525274
2,3524196
2,3290653
3,383543
2,3525556
5,3525235
3,338877
1,559086
1,288198
2,2835966
3,2418711
3,3523399
1,3523130
5,2214095
1,3525881
2,3525800
2,3522987
1,3523124
2,374010
3,2182324
3,3523618
1,3523865
1,2902997
4,4961857
3,2170148
4,2337737
1,3526272
2,2484568
3,941262
4,4491900
3,3522996
2,3525205
2,3524097
3,479793
2,2444850
3,399861
2,11593
4,1005604
4,600928
2,1895810
3,3523458
3,676375
2,3522892
2,973588
1,3143857
3,3523999
4,1309436
2,2703810
1,3523678
3,3323854
1,3524543
1,3207280
2,3525875
3,545091
1,3524421
4,432083
1,3525214
2,3523613
4,3475339
4,589388
4,3524387
3,649706
2,4643685
2,5828605
1,3525052
5,1572861
2,3523529
2,3144581
4,3524924
3,112643
3,1853186
4,2319273
4,1002906
2,3525617
2,3476693
4,2545683
5,3524321
2,3228205
2,3526790
4,2169186
2,3524504
4,3525328
4,3525051
4,1442520
3,3525942
1,1533423
5,1222901
1,291819
2,3524429
2,475610
4,3080
5,3084222
4,2987853
2,1415179
1,3523891
2,3524938
5,6996
4,3525547
2,5545828
3,3523747
3,3525648
5,1911203
3,3524816
5,2568147
5,227829
5,3523936
2,3523060
2,2902483
4,1182779
2,18801
4,3525643
3,3524840
2,3525084
2,3158490
3,3523042
1,3525613
2,3523038
1,1079652
1,3524891
3,2184786
2,2196459
4,5861175
1,3523548
1,3525258
4,492772
2,3524185
1,3700641
3,1510396
4,2165661
5,750662
5,900952
2,3526229
4,750100
3,4696435
4,1955597
2,4029533
2,2906103
1,28894
1,3525775
2,1544484
1,2843121
1,3523952
3,1115874
2,2955430
1,2079422
5,3526271
5,3188231
2,742562
1,3524328
2,3523567
1,3524517
3,3523538
2,3522939
1,3526376
4,1376669
3,3878508
2,3526491
2,3319390
3,567508
2,323702
1,3158561
1,3526269
5,1425090
3,77210
3,3432768
1,3107730
1,3525700
1,1710086
4,3526765
5,3526619
2,1487042
1,832508
3,151860
1,1024312
1,3525788
1,2028270
1,3524824
1,3524668
4,302190
3,2752051
4,1369161
2,3331916
4,3526712
3,802939
3,2626626
3,3468786
4,5665
