helpfulness,review_id
4,2415252
5,1117804
3,3525171
3,3524683
4,3524286
4,2748945
3,261042
4,2402541
2,1537937
3,2665303
3,2309008
3,3526023
1,3524493
4,3525274
3,3524196
2,3290653
3,383543
3,3525556
4,3525235
3,338877
2,559086
1,288198
1,2835966
2,2418711
3,3523399
2,3523130
2,2214095
3,3525881
2,3525800
3,3522987
4,3523124
1,374010
3,2182324
1,3523618
4,3523865
3,2902997
3,4961857
4,2170148
1,2337737
4,3526272
4,2484568
2,941262
3,4491900
3,3522996
1,3525205
2,3524097
3,479793
3,2444850
2,399861
2,11593
2,1005604
2,600928
3,1895810
3,3523458
2,676375
3,3522892
2,973588
4,3143857
3,3523999
2,1309436
2,2703810
3,3523678
1,3323854
3,3524543
2,3207280
4,3525875
1,545091
2,3524421
4,432083
2,3525214
5,3523613
2,3475339
4,589388
4,3524387
2,649706
3,4643685
3,5828605
4,3525052
4,1572861
3,3523529
3,3144581
2,3524924
4,112643
1,1853186
4,2319273
3,1002906
3,3525617
4,3476693
2,2545683
2,3524321
2,3228205
3,3526790
1,2169186
2,3524504
4,3525328
5,3525051
4,1442520
3,3525942
1,1533423
4,1222901
4,291819
2,3524429
3,475610
1,3080
4,3084222
3,2987853
2,1415179
2,3523891
2,3524938
1,6996
1,3525547
3,5545828
4,3523747
3,3525648
5,1911203
2,3524816
3,2568147
2,227829
4,3523936
3,3523060
2,2902483
3,1182779
4,18801
4,3525643
1,3524840
2,3525084
4,3158490
3,3523042
2,3525613
3,3523038
3,1079652
4,3524891
1,2184786
4,2196459
1,5861175
3,3523548
1,3525258
2,492772
3,3524185
2,3700641
3,1510396
2,2165661
2,750662
2,900952
4,3526229
4,750100
2,4696435
4,1955597
3,4029533
3,2906103
4,28894
2,3525775
3,1544484
3,2843121
2,3523952
4,1115874
2,2955430
1,2079422
4,3526271
3,3188231
4,742562
2,3524328
2,3523567
3,3524517
1,3523538
3,3522939
2,3526376
5,1376669
1,3878508
3,3526491
3,3319390
2,567508
3,323702
3,3158561
3,3526269
2,1425090
2,77210
2,3432768
3,3107730
2,3525700
2,1710086
5,3526765
5,3526619
3,1487042
4,151860
2,1024312
2,3525788
2,2028270
1,3524824
3,3524668
3,302190
2,2752051
4,1369161
1,3331916
2,3526712
3,802939
3,2626626
3,3468786
4,5665
