helpfulness,review_id
2,2415252
4,1117804
3,3525171
3,3524683
4,3524286
3,2748945
3,261042
3,2402541
2,1537937
4,2665303
3,2309008
3,3526023
1,3524493
3,3525274
3,3524196
2,3290653
2,383543
2,3525556
3,3525235
3,338877
2,559086
1,288198
1,2835966
2,2418711
3,3523399
2,3523130
2,2214095
3,3525881
2,3525800
3,3522987
4,3523124
1,374010
2,2182324
1,3523618
5,3523865
3,2902997
4,4961857
4,2170148
1,2337737
4,3526272
4,2484568
2,941262
4,4491900
2,3522996
2,3525205
3,3524097
5,479793
4,2444850
3,399861
3,11593
3,1005604
2,600928
3,1895810
3,3523458
3,676375
3,3522892
3,973588
4,3143857
3,3523999
3,1309436
3,2703810
3,3523678
1,3323854
2,3524543
2,3207280
4,3525875
2,545091
2,3524421
4,432083
2,3525214
5,3523613
2,3475339
3,589388
5,3524387
1,649706
3,4643685
3,5828605
3,3525052
4,1572861
4,3523529
3,3144581
2,3524924
4,112643
1,1853186
4,2319273
3,1002906
3,3525617
3,3476693
3,2545683
2,3524321
2,3228205
3,3526790
1,2169186
3,3524504
4,3525328
5,3525051
5,1442520
4,3525942
2,1533423
5,1222901
4,291819
2,3524429
3,475610
1,3080
4,3084222
4,2987853
2,1415179
3,3523891
3,3524938
1,6996
1,3525547
4,5545828
4,3523747
3,3525648
4,1911203
3,3524816
3,2568147
3,227829
3,3523936
2,3523060
3,2902483
4,1182779
5,18801
4,3525643
1,3524840
2,3525084
4,3158490
4,3523042
1,3525613
4,3523038
3,1079652
4,3524891
2,2184786
4,2196459
2,5861175
3,3523548
1,3525258
2,492772
3,3524185
2,3700641
3,1510396
2,2165661
2,750662
3,900952
4,3526229
4,750100
2,4696435
4,1955597
4,4029533
4,2906103
3,28894
2,3525775
3,1544484
2,2843121
2,3523952
4,1115874
3,2955430
2,2079422
3,3526271
3,3188231
4,742562
1,3524328
1,3523567
2,3524517
1,3523538
3,3522939
1,3526376
4,1376669
2,3878508
2,3526491
3,3319390
1,567508
3,323702
3,3158561
4,3526269
3,1425090
3,77210
2,3432768
4,3107730
3,3525700
2,1710086
4,3526765
5,3526619
2,1487042
4,832508
3,151860
2,1024312
3,3525788
2,2028270
2,3524824
3,3524668
4,302190
2,2752051
4,1369161
2,3331916
2,3526712
3,802939
3,2626626
3,3468786
4,5665
