helpfulness,review_id
1,1130688
4,1437136
2,769442
1,343871
2,98308
2,1400127
3,82007
3,973645
3,1652592
4,522479
5,1141317
1,771668
3,1809502
1,1809356
2,106804
5,1523108
3,1521547
2,1255325
4,122135
1,236371
1,1665291
2,1198706
3,1809297
1,1478851
1,1809368
2,1186279
2,243862
2,470240
2,1384313
1,1809371
2,1809549
2,1122313
1,1809318
4,293330
3,673258
4,890158
3,480713
1,1240410
2,1142423
2,97338
1,1582074
3,80508
2,1186702
2,1421819
1,1809436
2,79266
1,473794
1,1565880
2,1809348
4,1247156
3,848477
1,1568725
4,2007800
1,943847
2,1766844
1,1297944
5,897454
3,1809564
2,456312
3,774365
3,1636046
1,122020
2,1155309
4,179922
4,1417896
3,320995
3,364797
1,757193
2,1286738
4,1198360
3,370864
2,700980
2,1809562
3,611305
3,38698
1,172803
3,1452324
1,1809427
1,1361887
2,133322
3,302382
4,133658
3,1523532
5,768435
1,1809414
2,372872
1,1809343
2,1140852
5,202150
4,1473802
2,1809299
4,556666
5,164083
3,1043465
1,1809332
3,1582429
3,591047
2,1113192
2,1809346
2,1809355
4,885943
4,777421
3,1183585
3,1416021
2,1086780
2,1508948
3,888044
2,908965
4,788230
2,1720538
2,1173429
3,613965
4,1025005
1,1809286
4,221411
4,1499690
2,1306756
3,1785775
2,1407889
3,43879
1,220456
4,294297
4,1759404
3,183696
3,1809559
3,837826
1,1809417
1,14015
1,1408011
2,972506
3,1326790
3,1502460
3,1609638
1,1676969
2,575411
4,952333
1,1809372
3,1809477
2,468276
2,1629991
2,1160246
3,1076638
0,1349745
2,446140
2,91617
2,1646723
3,1394753
2,842208
3,1809515
2,1601989
2,1809464
5,584171
2,2894
4,808131
3,1303326
2,1176329
2,992770
4,379802
3,36523
3,999430
2,1361442
2,886260
4,95215
2,1134302
3,381603
3,1809568
3,1809533
3,1466086
3,1220984
2,33573
3,145322
2,1809296
4,1579981
3,887534
3,781402
3,581090
2,347512
2,930381
2,6232
2,1250974
2,1481207
3,609149
4,668244
2,1809530
2,1188113
2,1685113
3,69480
2,712485
3,297667
3,758654
2,925102
3,1680318
3,1538715
2,736157
2,1215476
3,655746
2,1809400
3,1972144
