helpfulness,review_id
2,1130688
4,1437136
3,769442
1,343871
3,98308
2,1400127
2,82007
4,973645
4,1652592
3,1040000
3,522479
5,1141317
2,771668
3,1809502
1,1809356
3,106804
4,1523108
3,1521547
3,1255325
4,122135
2,236371
2,1665291
3,1198706
3,1809297
4,1478851
2,1809368
3,1186279
3,243862
2,470240
3,1384313
1,1809371
2,1809549
2,1122313
1,1809318
4,293330
4,673258
4,890158
4,480713
2,1240410
2,1142423
3,97338
1,1582074
3,80508
2,1186702
4,1421819
3,1809436
3,79266
1,473794
2,1565880
2,1809348
4,1247156
3,848477
1,1568725
4,2007800
1,943847
3,1766844
1,1297944
5,897454
3,1809564
2,456312
3,774365
4,1636046
1,122020
3,1155309
4,179922
3,1417896
3,320995
2,364797
1,757193
3,1286738
4,1198360
4,370864
2,700980
2,1809562
3,611305
2,38698
1,172803
2,1452324
2,1809427
1,1361887
4,133322
3,302382
4,133658
3,1523532
4,768435
2,1809414
1,372872
1,1809343
2,1140852
5,202150
2,1473802
3,1809299
2,556666
5,164083
4,1043465
2,1809332
3,1582429
4,591047
3,1113192
1,1809346
1,1809355
3,885943
3,777421
2,1183585
3,1416021
2,1086780
1,1508948
1,888044
2,908965
4,788230
1,1720538
2,1173429
3,613965
3,1025005
1,1809286
3,221411
4,1499690
2,1306756
2,1785775
2,1407889
2,43879
1,220456
4,294297
4,1759404
3,183696
3,1809559
4,837826
2,1809417
2,14015
2,1408011
2,972506
3,1326790
3,1502460
3,1609638
1,1676969
1,575411
4,952333
2,1809372
2,1809477
3,468276
1,1629991
2,1160246
3,1076638
3,1349745
2,446140
2,91617
2,1646723
2,1394753
2,842208
3,1809515
2,1601989
1,1809464
5,584171
1,2894
4,808131
4,1303326
1,1176329
1,992770
5,379802
3,36523
2,999430
1,1361442
3,886260
4,95215
1,1134302
4,381603
2,1809568
3,1809533
3,1466086
4,1220984
2,33573
3,145322
2,1809296
4,1579981
2,781402
3,581090
1,347512
4,930381
2,6232
2,1250974
2,1481207
3,609149
4,668244
1,1809530
2,1188113
2,1685113
3,69480
2,712485
3,297667
3,758654
2,925102
2,1680318
2,1538715
2,736157
2,1215476
2,655746
1,1809400
2,1972144
