helpfulness,review_id
1,1130688
4,1437136
3,769442
1,343871
3,98308
2,1400127
2,82007
4,973645
2,1652592
3,1040000
4,522479
5,1141317
2,771668
2,1809502
1,1809356
3,106804
5,1523108
2,1521547
2,1255325
4,122135
2,236371
1,1665291
4,1198706
2,1809297
2,1478851
1,1809368
2,1186279
2,243862
2,470240
2,1384313
2,1809371
2,1809549
2,1122313
1,1809318
3,293330
4,673258
3,890158
4,480713
1,1240410
2,1142423
2,97338
2,1582074
4,80508
3,1186702
4,1421819
3,1809436
3,79266
2,473794
1,1565880
3,1809348
4,1247156
3,848477
1,1568725
4,2007800
1,943847
3,1766844
1,1297944
5,897454
3,1809564
3,456312
3,774365
4,1636046
1,122020
2,1155309
3,179922
4,1417896
4,320995
3,364797
2,757193
3,1286738
4,1198360
3,370864
1,264921
2,700980
2,1809562
4,611305
3,38698
1,172803
3,1452324
2,1809427
4,768435
3,133658
3,1809414
1,133322
1,1809343
5,1361887
2,1523532
2,302382
2,1140852
3,372872
4,202150
2,1473802
1,1809299
3,556666
4,164083
3,1043465
2,1809332
4,1582429
4,591047
2,1113192
1,1809346
1,1809355
4,885943
3,777421
2,1183585
4,1416021
1,1086780
1,1508948
2,888044
2,908965
4,788230
1,1720538
1,1173429
3,613965
3,1025005
1,1809286
3,221411
3,1499690
2,1306756
3,1785775
2,1407889
2,43879
1,220456
4,294297
3,1759404
3,183696
3,1809559
4,837826
2,1809417
3,14015
2,1408011
2,972506
4,1326790
3,1502460
5,1609638
1,1676969
1,575411
5,952333
4,1809372
4,1809477
3,468276
1,1629991
2,1160246
2,1076638
4,1349745
4,446140
2,91617
2,1646723
3,1394753
3,842208
3,1809515
2,1601989
1,1809464
5,584171
2,2894
4,808131
3,1303326
2,1176329
2,992770
4,379802
4,36523
2,999430
2,1361442
2,886260
5,95215
2,1134302
4,381603
3,1809568
3,1809533
4,1466086
4,1220984
1,33573
3,145322
2,1809296
4,1579981
3,887534
2,781402
3,581090
3,347512
2,930381
1,6232
2,1250974
1,1481207
4,609149
3,668244
1,1809530
2,1188113
2,1685113
2,69480
2,712485
4,297667
3,758654
2,925102
5,1680318
3,1538715
1,736157
2,1215476
4,655746
1,1809400
2,1972144
