helpfulness,review_id
1,1130688
4,1437136
2,769442
1,343871
2,98308
2,1400127
3,82007
3,973645
4,1652592
2,1040000
4,522479
4,1141317
2,771668
3,1809502
1,1809356
3,106804
4,1523108
3,1521547
2,1255325
4,122135
3,236371
2,1665291
4,1198706
3,1809297
3,1478851
2,1809368
3,1186279
2,243862
3,470240
3,1384313
3,1809371
2,1809549
2,1122313
1,1809318
4,293330
4,673258
3,890158
3,480713
1,1240410
4,1142423
3,97338
2,1582074
4,80508
2,1186702
4,1421819
3,1809436
3,79266
2,473794
1,1565880
3,1809348
4,1247156
4,848477
1,1568725
3,2007800
1,943847
3,1766844
1,1297944
5,897454
3,1809564
3,456312
4,774365
3,1636046
1,122020
2,1155309
3,179922
4,1417896
3,320995
3,364797
2,757193
3,1286738
5,1198360
4,370864
1,264921
3,700980
3,1809562
4,611305
2,38698
2,172803
3,1452324
2,1809427
4,1361887
2,133322
2,302382
4,133658
2,1523532
5,768435
1,1809414
3,372872
1,1809343
1,1140852
5,202150
2,1473802
1,1809299
4,556666
4,164083
3,1043465
3,1809332
3,1582429
4,591047
2,1113192
2,1809346
2,1809355
4,885943
3,777421
3,1183585
4,1416021
2,1086780
2,1508948
3,888044
3,908965
4,788230
2,1720538
2,1173429
3,613965
3,1025005
2,1809286
4,221411
4,1499690
3,1306756
3,1785775
2,1407889
2,43879
1,220456
4,294297
3,1759404
3,183696
2,1809559
3,837826
2,1809417
2,14015
3,1408011
2,972506
3,1326790
3,1502460
4,1609638
2,1676969
2,575411
4,952333
3,1809372
3,1809477
4,468276
2,1629991
2,1160246
2,1076638
3,1349745
5,446140
2,91617
2,1646723
3,1394753
3,842208
3,1809515
2,1601989
2,1809464
5,584171
2,2894
4,808131
3,1303326
2,1176329
3,992770
4,379802
4,36523
3,999430
2,1361442
2,886260
4,95215
2,1134302
4,381603
3,1809568
3,1809533
3,1466086
3,1220984
1,33573
3,145322
2,1809296
4,1579981
4,887534
3,781402
3,581090
2,347512
2,930381
2,6232
3,1250974
2,1481207
4,609149
4,668244
2,1809530
3,1188113
2,1685113
3,69480
2,712485
4,297667
3,758654
3,925102
5,1680318
3,1538715
1,736157
3,1215476
3,655746
1,1809400
3,1972144
