helpfulness,review_id
2,1130688
4,1437136
3,769442
2,343871
3,98308
2,1400127
2,82007
3,973645
4,1652592
3,1040000
4,522479
4,1141317
2,771668
3,1809502
3,1809356
3,106804
4,1523108
2,1521547
3,1255325
4,122135
3,236371
2,1665291
5,1198706
3,1809297
3,1478851
2,1809368
3,1186279
3,243862
2,470240
3,1384313
3,1809371
3,1809549
2,1122313
1,1809318
4,293330
4,673258
5,890158
4,480713
1,1240410
4,1142423
3,97338
2,1582074
4,80508
2,1186702
4,1421819
3,1809436
3,79266
2,473794
1,1565880
2,1809348
5,1247156
4,848477
1,1568725
4,2007800
1,943847
3,1766844
1,1297944
5,897454
3,1809564
3,456312
3,774365
4,1636046
1,122020
2,1155309
3,179922
4,1417896
3,320995
3,364797
1,757193
2,1286738
5,1198360
3,370864
1,264921
2,700980
2,1809562
4,611305
2,38698
1,172803
3,1452324
2,1809427
3,1361887
1,133322
2,302382
3,133658
2,1523532
4,768435
1,1809414
2,372872
1,1809343
2,1140852
5,202150
1,1473802
1,1809299
4,556666
4,164083
3,1043465
3,1809332
3,1582429
4,591047
2,1113192
3,1809346
2,1809355
3,885943
3,777421
4,1183585
3,1416021
2,1086780
2,1508948
2,888044
3,908965
4,788230
2,1720538
1,1173429
3,613965
3,1025005
1,1809286
4,221411
4,1499690
2,1306756
3,1785775
3,1407889
3,43879
1,220456
4,294297
4,1759404
4,183696
2,1809559
4,837826
2,1809417
3,14015
3,1408011
1,972506
2,1326790
2,1502460
4,1609638
1,1676969
1,575411
4,952333
3,1809372
2,1809477
3,468276
2,1629991
2,1160246
3,1076638
4,1349745
4,446140
3,91617
2,1646723
3,1394753
3,842208
4,1809515
3,1601989
1,1809464
4,584171
2,2894
3,808131
2,1303326
1,1176329
2,992770
4,379802
3,36523
3,999430
2,1361442
1,886260
3,95215
1,1134302
2,381603
2,1809568
3,1809533
2,1466086
3,1220984
1,33573
4,145322
2,1809296
3,1579981
3,887534
2,781402
3,581090
2,347512
2,930381
2,6232
3,1250974
2,1481207
4,609149
4,668244
2,1809530
2,1188113
3,1685113
3,69480
2,712485
4,297667
3,758654
2,925102
4,1680318
3,1538715
1,736157
2,1215476
3,655746
1,1809400
3,1972144
