helpfulness,review_id
2,1130688
4,1437136
3,769442
1,343871
3,98308
2,1400127
3,82007
3,973645
3,1652592
2,1040000
4,522479
5,1141317
2,771668
3,1809502
2,1809356
3,106804
4,1523108
3,1521547
2,1255325
4,122135
2,236371
2,1665291
4,1198706
2,1809297
2,1478851
2,1809368
2,1186279
3,243862
2,470240
2,1384313
4,1809371
2,1809549
2,1122313
2,1809318
4,293330
5,673258
4,890158
3,480713
1,1240410
4,1142423
3,97338
2,1582074
4,80508
2,1186702
4,1421819
2,1809436
3,79266
1,473794
1,1565880
2,1809348
4,1247156
3,848477
1,1568725
3,2007800
1,943847
3,1766844
1,1297944
5,897454
3,1809564
3,456312
3,774365
4,1636046
1,122020
3,1155309
3,179922
4,1417896
3,320995
4,364797
2,757193
2,1286738
4,1198360
3,370864
1,264921
2,700980
2,1809562
4,611305
3,38698
1,172803
2,1452324
2,1809427
3,1361887
2,133322
3,302382
4,133658
2,1523532
4,768435
1,1809414
3,372872
1,1809343
2,1140852
4,202150
1,1473802
2,1809299
3,556666
4,164083
3,1043465
3,1809332
3,1582429
3,591047
2,1113192
2,1809346
2,1809355
3,885943
2,777421
3,1183585
2,1416021
1,1086780
2,1508948
2,888044
2,908965
4,788230
1,1720538
1,1173429
2,613965
3,1025005
1,1809286
3,221411
3,1499690
2,1306756
3,1785775
2,1407889
2,43879
1,220456
4,294297
3,1759404
3,183696
2,1809559
4,837826
2,1809417
2,14015
3,1408011
1,972506
3,1326790
2,1502460
4,1609638
1,1676969
2,575411
4,952333
3,1809372
4,1809477
4,468276
2,1629991
2,1160246
3,1076638
4,1349745
4,446140
2,91617
2,1646723
3,1394753
4,842208
4,1809515
2,1601989
1,1809464
4,584171
2,2894
4,808131
3,1303326
2,1176329
2,992770
3,379802
3,36523
3,999430
2,1361442
2,886260
4,95215
2,1134302
4,381603
3,1809568
2,1809533
4,1466086
3,1220984
1,33573
4,145322
2,1809296
3,1579981
3,887534
2,781402
2,581090
2,347512
2,930381
2,6232
3,1250974
2,1481207
3,609149
4,668244
2,1809530
2,1188113
3,1685113
3,69480
2,712485
3,297667
2,758654
2,925102
4,1680318
3,1538715
1,736157
2,1215476
3,655746
1,1809400
2,1972144
