helpfulness,review_id
4,2415252
4,1117804
3,3525171
3,3524683
4,3524286
4,2748945
3,261042
4,2402541
2,1537937
2,2665303
3,2309008
4,3526023
2,3524493
4,3525274
4,3524196
2,3290653
3,383543
3,3525556
3,3525235
2,338877
3,559086
2,288198
1,2835966
2,2418711
3,3523399
3,3523130
2,2214095
3,3525881
2,3525800
3,3522987
4,3523124
1,374010
2,2182324
1,3523618
3,3523865
2,2902997
3,4961857
3,2170148
1,2337737
3,3526272
4,2484568
2,941262
4,4491900
3,3522996
1,3525205
3,3524097
5,479793
4,2444850
3,399861
2,11593
2,1005604
2,600928
3,1895810
4,3523458
3,676375
3,3522892
3,973588
4,3143857
3,3523999
3,1309436
2,2703810
3,3523678
1,3323854
2,3524543
2,3207280
3,3525875
1,545091
2,3524421
3,432083
2,3525214
5,3523613
2,3475339
4,589388
5,3524387
2,649706
3,4643685
3,5828605
4,3525052
4,1572861
3,3523529
4,3144581
3,3524924
4,112643
2,1853186
4,2319273
4,1002906
3,3525617
3,3476693
4,2545683
4,3524321
3,3228205
4,3526790
2,2169186
2,3524504
3,3525328
4,3525051
4,1442520
3,3525942
2,1533423
5,1222901
4,291819
2,3524429
3,475610
1,3080
4,3084222
3,2987853
2,1415179
3,3523891
3,3524938
1,6996
2,3525547
4,5545828
3,3523747
2,3525648
3,1911203
2,3524816
2,2568147
3,227829
3,3523936
2,3523060
3,2902483
3,1182779
4,18801
4,3525643
1,3524840
1,3525084
4,3158490
3,3523042
1,3525613
3,3523038
2,1079652
3,3524891
1,2184786
3,2196459
1,5861175
2,3523548
1,3525258
1,492772
2,3524185
2,3700641
3,1510396
2,2165661
3,750662
3,900952
3,3526229
4,750100
2,4696435
3,1955597
3,4029533
2,2906103
4,28894
2,3525775
3,1544484
3,2843121
2,3523952
4,1115874
3,2955430
2,2079422
3,3526271
3,3188231
5,742562
2,3524328
2,3523567
3,3524517
1,3523538
4,3522939
2,3526376
4,1376669
1,3878508
2,3526491
3,3319390
2,567508
3,323702
4,3158561
4,3526269
3,1425090
2,77210
2,3432768
3,3107730
4,3525700
2,1710086
4,3526765
5,3526619
2,1487042
4,832508
3,151860
2,1024312
3,3525788
2,2028270
2,3524824
2,3524668
3,302190
2,2752051
4,1369161
2,3331916
3,3526712
4,802939
3,2626626
3,3468786
4,5665
