helpfulness,review_id
2,2415252
5,1117804
3,3525171
3,3524683
5,3524286
4,2748945
3,261042
4,2402541
2,1537937
3,2665303
4,2309008
2,3526023
1,3524493
3,3525274
2,3524196
3,3290653
2,383543
2,3525556
2,3525235
3,338877
3,559086
1,288198
1,2835966
2,2418711
3,3523399
3,3523130
3,2214095
4,3525881
2,3525800
2,3522987
4,3523124
1,374010
2,2182324
1,3523618
3,3523865
2,2902997
3,4961857
4,2170148
1,2337737
4,3526272
4,2484568
3,941262
4,4491900
3,3522996
2,3525205
3,3524097
4,479793
3,2444850
3,399861
3,11593
3,1005604
3,600928
3,1895810
3,3523458
3,676375
3,3522892
3,973588
2,3143857
3,3523999
3,1309436
2,2703810
3,3523678
1,3323854
2,3524543
1,3207280
3,3525875
1,545091
2,3524421
4,432083
1,3525214
1,3523613
1,3475339
4,589388
4,3524387
1,649706
2,4643685
2,5828605
1,3525052
4,1572861
2,3523529
3,3144581
4,3524924
4,112643
1,1853186
4,2319273
4,1002906
3,3525617
3,3476693
4,2545683
4,3524321
3,3228205
3,3526790
3,2169186
2,3524504
4,3525328
4,3525051
4,1442520
3,3525942
2,1533423
4,1222901
4,291819
3,3524429
3,475610
2,3080
4,3084222
3,2987853
3,1415179
3,3523891
3,3524938
1,6996
1,3525547
3,5545828
3,3523747
2,3525648
4,1911203
2,3524816
3,2568147
3,227829
3,3523936
3,3523060
2,2902483
3,1182779
4,18801
4,3525643
1,3524840
2,3525084
5,3158490
3,3523042
1,3525613
3,3523038
2,1079652
3,3524891
1,2184786
2,2196459
1,5861175
4,3523548
1,3525258
1,492772
3,3524185
1,3700641
3,1510396
2,2165661
4,750662
2,900952
2,3526229
4,750100
2,4696435
4,1955597
1,4029533
4,2906103
2,28894
2,3525775
3,1544484
1,2843121
2,3523952
3,1115874
2,2955430
2,2079422
3,3526271
3,3188231
4,742562
1,3524328
2,3523567
1,3524517
1,3523538
3,3522939
1,3526376
4,1376669
1,3878508
2,3526491
3,3319390
1,567508
3,323702
2,3158561
1,3526269
4,1425090
4,77210
3,3432768
1,3107730
2,3525700
2,1710086
5,3526765
5,3526619
2,1487042
4,832508
4,151860
1,1024312
1,3525788
1,2028270
1,3524824
3,3524668
4,302190
3,2752051
5,1369161
2,3331916
2,3526712
4,802939
4,2626626
3,3468786
5,5665
