helpfulness,review_id
3,2415252
4,1117804
3,3525171
3,3524683
4,3524286
4,2748945
3,261042
4,2402541
2,1537937
3,2665303
3,2309008
4,3526023
1,3524493
3,3525274
3,3524196
2,3290653
3,383543
3,3525556
3,3525235
3,338877
3,559086
2,288198
1,2835966
2,2418711
3,3523399
3,3523130
3,2214095
3,3525881
2,3525800
2,3522987
5,3523124
1,374010
3,2182324
2,3523618
4,3523865
4,2902997
4,4961857
5,2170148
1,2337737
4,3526272
4,2484568
2,941262
4,4491900
3,3522996
2,3525205
3,3524097
5,479793
4,2444850
3,399861
2,11593
4,1005604
3,600928
3,1895810
2,3523458
2,676375
3,3522892
3,973588
4,3143857
3,3523999
4,1309436
3,2703810
4,3523678
1,3323854
4,3524543
2,3207280
3,3525875
1,545091
3,3524421
4,432083
3,3525214
4,3523613
2,3475339
3,589388
4,3524387
2,649706
3,4643685
3,5828605
3,3525052
4,1572861
3,3523529
3,3144581
4,3524924
4,112643
2,1853186
4,2319273
4,1002906
3,3525617
3,3476693
4,2545683
5,3524321
2,3228205
3,3526790
2,2169186
2,3524504
3,3525328
4,3525051
4,1442520
3,3525942
1,1533423
4,1222901
4,291819
3,3524429
3,475610
2,3080
4,3084222
4,2987853
2,1415179
3,3523891
4,3524938
2,6996
3,3525547
4,5545828
4,3523747
3,3525648
4,1911203
3,3524816
3,2568147
3,227829
3,3523936
3,3523060
3,2902483
4,1182779
4,18801
4,3525643
1,3524840
2,3525084
5,3158490
4,3523042
1,3525613
4,3523038
3,1079652
4,3524891
1,2184786
5,2196459
1,5861175
2,3523548
1,3525258
2,492772
3,3524185
1,3700641
4,1510396
2,2165661
4,750662
3,900952
3,3526229
4,750100
2,4696435
4,1955597
3,4029533
3,2906103
4,28894
3,3525775
4,1544484
3,2843121
3,3523952
3,1115874
3,2955430
2,2079422
3,3526271
4,3188231
4,742562
2,3524328
3,3523567
2,3524517
1,3523538
3,3522939
2,3526376
5,1376669
1,3878508
2,3526491
4,3319390
2,567508
3,323702
4,3158561
4,3526269
3,1425090
2,77210
3,3432768
4,3107730
3,3525700
3,1710086
4,3526765
5,3526619
2,1487042
4,832508
3,151860
2,1024312
2,3525788
2,2028270
2,3524824
4,3524668
4,302190
3,2752051
5,1369161
1,3331916
2,3526712
4,802939
4,2626626
4,3468786
4,5665
