helpfulness,review_id
2.0,2415252
5.0,1117804
3.0,3525171
3.0,3524683
4.0,3524286
3.0,2748945
3.0,261042
4.0,2402541
1.0,1537937
3.0,2665303
2.0,2309008
2.0,3526023
1.0,3524493
4.0,3525274
2.0,3524196
2.0,3290653
3.0,383543
2.0,3525556
3.0,3525235
3.0,338877
2.0,559086
1.0,288198
1.5,2835966
2.5,2418711
3.5,3523399
2.5,3523130
3.0,2214095
2.5,3525881
2.0,3525800
3.5,3522987
2.5,3523124
1.5,374010
3.0,2182324
2.0,3523618
2.5,3523865
3.0,2902997
3.5,4961857
3.5,2170148
2.0,2337737
2.0,3526272
4.0,2484568
3.0,941262
4.0,4491900
3.0,3522996
2.0,3525205
3.0,3524097
4.0,479793
4.0,2444850
3.0,399861
2.0,11593
3.0,1005604
3.0,600928
3.0,1895810
3.0,3523458
2.0,676375
3.0,3522892
2.0,973588
2.0,3143857
3.0,3523999
4.0,1309436
2.0,2703810
3.0,3523678
1.0,3323854
3.0,3524543
2.0,3207280
3.0,3525875
1.0,545091
2.0,3524421
4.0,432083
2.0,3525214
2.0,3523613
2.0,3475339
4.0,589388
5.0,3524387
2.0,649706
2.0,4643685
2.0,5828605
2.0,3525052
4.0,1572861
2.0,3523529
3.0,3144581
3.0,3524924
4.0,112643
2.0,1853186
4.0,2319273
4.0,1002906
2.0,3525617
3.0,3476693
4.0,2545683
4.0,3524321
3.0,3228205
3.0,3526790
3.0,2169186
3.0,3524504
4.0,3525328
5.0,3525051
5.0,1442520
4.0,3525942
2.0,1533423
5.0,1222901
3.6,291819
1.9,3524429
2.6,475610
1.8,3080
3.6,3084222
3.3,2987853
3.0,1415179
2.5,3523891
3.2,3524938
1.7,6996
2.5,3525547
2.1,5545828
3.1,3523747
3.7,3525648
2.9,1911203
3.0,3524816
2.8,2568147
2.2,227829
2.3,3523936
2.5,3523060
2.0,2902483
4.0,1182779
4.0,18801
3.0,3525643
1.0,3524840
2.0,3525084
5.0,3158490
4.0,3523042
2.0,3525613
3.0,3523038
2.0,1079652
3.0,3524891
1.0,2184786
3.0,2196459
1.0,5861175
3.0,3523548
1.0,3525258
1.0,492772
2.0,3524185
2.0,3700641
4.0,1510396
2.0,2165661
5.0,750662
4.0,900952
5.0,3526229
4.0,750100
2.0,4696435
4.0,1955597
4.0,4029533
4.0,2906103
3.0,28894
3.0,3525775
3.0,1544484
4.0,2843121
2.0,3523952
4.0,1115874
3.0,2955430
2.0,2079422
4.0,3526271
4.0,3188231
5.0,742562
2.0,3524328
2.0,3523567
3.0,3524517
1.0,3523538
4.0,3522939
2.0,3526376
4.0,1376669
1.0,3878508
3.0,3526491
3.0,3319390
1.0,567508
2.0,323702
2.0,3158561
3.0,3526269
3.0,1425090
2.0,77210
3.0,3432768
2.0,3107730
2.0,3525700
2.0,1710086
5.0,3526765
5.0,3526619
1.0,1487042
4.0,832508
4.0,151860
2.0,1024312
3.0,3525788
2.0,2028270
2.0,3524824
1.0,3524668
3.0,302190
3.0,2752051
4.0,1369161
1.0,3331916
1.0,3526712
3.0,802939
3.0,2626626
3.0,3468786
3.0,5665
